ISO_3,capital_lat,capital_lon,country,event_date,Battles_Armed clash,Battles_Government regains territory,Battles_Non-state actor overtakes territory,Explosions/Remote violence_Air/drone strike,Explosions/Remote violence_Chemical weapon,Explosions/Remote violence_Grenade,Explosions/Remote violence_Remote explosive/landmine/IED,Explosions/Remote violence_Shelling/artillery/missile attack,Explosions/Remote violence_Suicide bomb,Protests_Excessive force against protesters,Protests_Peaceful protest,Protests_Protest with intervention,Riots_Mob violence,Riots_Violent demonstration,Strategic developments_Agreement,Strategic developments_Arrests,Strategic developments_Change to group/activity,Strategic developments_Disrupted weapons use,Strategic developments_Headquarters or base established,Strategic developments_Looting/property destruction,Strategic developments_Non-violent transfer of territory,Strategic developments_Other,Violence against civilians_Abduction/forced disappearance,Violence against civilians_Attack,Violence against civilians_Sexual violence,Fatalities_Remote explosive/landmine/IED,Fatalities_Shelling/artillery/missile attack,Fatalities_Armed clash,Fatalities_Air/drone strike,Fatalities_Attack,Fatalities_Peaceful protest,Fatalities_Non-state actor overtakes territory,Fatalities_Abduction/forced disappearance,Fatalities_Disrupted weapons use,Fatalities_Government regains territory,Fatalities_Mob violence,Fatalities_Change to group/activity,Fatalities_Suicide bomb,Fatalities_Non-violent transfer of territory,Fatalities_Protest with intervention,Fatalities_Looting/property destruction,Fatalities_Arrests,Fatalities_Sexual violence,Fatalities_Headquarters or base established,Fatalities_Grenade,Fatalities_Violent demonstration,Fatalities_Agreement,Fatalities_Excessive force against protesters,Fatalities_Other,Fatalities_Chemical weapon,violence index,quarter,month,week,General,Legislative,Local,Parliamentary,Presidential,Referendum,holiday,violence index_moving_avg
AFG,33.9391,67.71,Afghanistan,2022-02-25,26.0,0.0,0.0,3.0,0.0,1.0,4.0,2.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,22.0,0.0,10.0,0.0,60.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.0845797727001,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.3428218645109
AFG,33.9391,67.71,Afghanistan,2022-03-04,13.0,0.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,16.0,0.0,5.0,0.0,20.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,203.1341645971228,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.9488378179351
AFG,33.9391,67.71,Afghanistan,2022-03-11,17.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,3.0,0.0,22.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.17273817446753,1,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.1373243347747
AFG,33.9391,67.71,Afghanistan,2022-03-18,25.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,19.0,0.0,6.0,2.0,33.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,210.45120244523568,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412.36283711702043
AFG,33.9391,67.71,Afghanistan,2022-03-25,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.4799071031734,1,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.3016514491955
AFG,33.9391,67.71,Afghanistan,2022-04-01,28.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,0.0,1.0,0.0,5.0,2.0,20.0,1.0,14.0,0.0,50.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.7171626910609,2,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.3568913431209
AFG,33.9391,67.71,Afghanistan,2022-04-08,33.0,0.0,1.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,36.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.0685732068216,2,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.267252484242
AFG,33.9391,67.71,Afghanistan,2022-04-15,40.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,0.0,0.0,5.0,54.0,46.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224.37668103863825,2,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.2845722513972
AFG,33.9391,67.71,Afghanistan,2022-04-22,37.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,120.0,4.0,60.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,261.0021774331852,2,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,373.6922815692976
AFG,33.9391,67.71,Afghanistan,2022-04-29,25.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,4.0,17.0,0.0,64.0,0.0,51.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.34042822841909,2,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.3009094444572
AFG,33.9391,67.71,Afghanistan,2022-05-06,29.0,0.0,5.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,9.0,0.0,39.0,7.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.95434212368343,2,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.17403193578036
AFG,33.9391,67.71,Afghanistan,2022-05-13,31.0,0.0,1.0,1.0,0.0,1.0,10.0,4.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,27.0,0.0,2.0,0.0,83.0,4.0,44.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.029150827569,2,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1381660635251
AFG,33.9391,67.71,Afghanistan,2022-05-20,23.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,28.0,1.0,9.0,0.0,52.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.080591851483,2,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.70686178557077
AFG,33.9391,67.71,Afghanistan,2022-05-27,22.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,15.0,0.0,41.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.55935460657102,2,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.1090841815793
AFG,33.9391,67.71,Afghanistan,2022-06-03,28.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,22.0,0.0,5.0,0.0,70.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.817261143593,2,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.25249251118237
AFG,33.9391,67.71,Afghanistan,2022-06-10,39.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,26.0,1.0,10.0,0.0,81.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.83671420090843,2,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.47700904744363
AFG,33.9391,67.71,Afghanistan,2022-06-17,34.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,13.0,0.0,82.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,209.9365393271112,2,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.26455398799254
AFG,33.9391,67.71,Afghanistan,2022-06-24,34.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,7.0,2.0,119.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,211.91973586956036,2,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.8337612360275
AFG,33.9391,67.71,Afghanistan,2022-07-01,26.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,98.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.14273601156768,3,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.05470765081475
AFG,33.9391,67.71,Afghanistan,2022-07-08,15.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,2.0,3.0,70.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.62430400661916,3,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.53186947099428
AFG,33.9391,67.71,Afghanistan,2022-07-15,23.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,14.0,0.0,12.0,0.0,51.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.36467839959545,3,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.48691930989213
AFG,33.9391,67.71,Afghanistan,2022-07-22,22.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,15.0,12.0,88.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.77395090402032,3,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231.17895250597846
AFG,33.9391,67.71,Afghanistan,2022-07-29,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,21.0,0.0,8.0,0.0,37.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,202.21838349795905,3,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.66880475684337
AFG,33.9391,67.71,Afghanistan,2022-08-05,12.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,27.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.58753688302394,3,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.92188224894997
AFG,33.9391,67.71,Afghanistan,2022-08-12,13.0,0.0,0.0,2.0,0.0,0.0,8.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,19.0,6.0,56.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.67757221247277,3,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.98363850747467
AFG,33.9391,67.71,Afghanistan,2022-08-19,13.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,24.0,0.0,52.0,0.0,15.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.94315814684404,3,8,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.77172104435655
AFG,33.9391,67.71,Afghanistan,2022-08-26,17.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,10.0,0.0,7.0,7.0,38.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4185568420165,3,8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0030943099394
AFG,33.9391,67.71,Afghanistan,2022-09-02,12.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,1.0,22.0,0.0,20.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,205.25689965978117,3,9,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.34010084111048
AFG,33.9391,67.71,Afghanistan,2022-09-09,18.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,4.0,10.0,0.0,4.0,1.0,41.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,172.67373006360182,3,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.39140545547767
AFG,33.9391,67.71,Afghanistan,2022-09-16,24.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,22.0,0.0,2.0,0.0,92.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,236.0185039315868,3,9,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.44931149189753
AFG,33.9391,67.71,Afghanistan,2022-09-23,21.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,2.0,1.0,23.0,0.0,13.0,0.0,35.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.18652411873143,3,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.84742561086034
AFG,33.9391,67.71,Afghanistan,2022-09-30,20.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,2.0,9.0,0.0,1.0,0.0,3.0,0.0,11.0,0.0,1.0,0.0,26.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.8294238988732,3,9,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0146398623129
AFG,33.9391,67.71,Afghanistan,2022-10-07,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,6.0,6.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,4.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.85228580081096,4,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.01052447595177
AFG,33.9391,67.71,Afghanistan,2022-10-14,10.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,16.0,0.0,4.0,1.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.46857633437065,4,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.3452849508625
AFG,33.9391,67.71,Afghanistan,2022-10-21,24.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,3.0,13.0,0.0,6.0,0.0,118.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,204.4553249608395,4,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.28175298646582
AFG,33.9391,67.71,Afghanistan,2022-10-28,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,2.0,11.0,0.0,5.0,0.0,38.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.89377892684192,4,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0883000002316
AFG,33.9391,67.71,Afghanistan,2022-11-04,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,10.0,1.0,6.0,0.0,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.4456021156692,4,11,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.07444451500865
AFG,33.9391,67.71,Afghanistan,2022-11-11,5.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,2.0,13.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.6576901401598,4,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0501366105793
AFG,33.9391,67.71,Afghanistan,2022-11-18,9.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,13.0,0.0,7.0,0.0,28.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,160.42812797572242,4,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.03412313268038
AFG,33.9391,67.71,Afghanistan,2022-11-25,12.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,1.0,21.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.17849102203924,4,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.67209272975884
AFG,33.9391,67.71,Afghanistan,2022-12-02,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,14.0,1.0,21.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.6152675249694,4,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.7711168933826
AFG,33.9391,67.71,Afghanistan,2022-12-09,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,4.0,3.0,11.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,145.82353158081017,4,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.31330388985512
AFG,33.9391,67.71,Afghanistan,2022-12-16,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,6.0,0.0,2.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.98139799523172,4,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.85642263256472
AFG,33.9391,67.71,Afghanistan,2022-12-23,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.15975293793923,4,12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.88550684615126
AFG,33.9391,67.71,Afghanistan,2022-12-30,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,13.0,0.0,6.0,0.0,51.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.40487938650776,4,12,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.80462641924672
AFG,33.9391,67.71,Afghanistan,2023-01-06,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,20.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,133.4164938865633,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.60172354669805
AFG,33.9391,67.71,Afghanistan,2023-01-13,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,2.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.10606647099003,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.54912131452562
